Date & Time;City Hall - Durban;City Hall - Durban;Settlers;Settlers;Wentworth;Wentworth
;PM10;PM2.5;PM10;PM2.5;PM10;PM2.5
;µg/m3;µg/m3;µg/m3;µg/m3;µg/m3;µg/m3
16/01/2019 23:00;33,2;9,5;OffScan;OffScan;21,7;8,8
17/01/2019 00:00;23,1;8,9;OffScan;OffScan;24,3;9,8
17/01/2019 01:00;17,1;8;OffScan;OffScan;26,5;10,1
17/01/2019 02:00;19;8,1;OffScan;OffScan;26,9;10,8
17/01/2019 03:00;19,7;8,7;OffScan;OffScan;34,2;14,5
17/01/2019 04:00;20,1;8,8;OffScan;OffScan;26,3;10,6
17/01/2019 05:00;16,4;7,9;OffScan;OffScan;36,8;14,5
17/01/2019 06:00;15,8;7,5;OffScan;OffScan;25,2;10,9
17/01/2019 07:00;14,4;7,1;OffScan;OffScan;18,8;8,3
17/01/2019 08:00;18,1;7,7;OffScan;OffScan;20,8;8,6
17/01/2019 09:00;29,7;8,8;OffScan;OffScan;18,8;8
17/01/2019 10:00;15,2;5,8;OffScan;OffScan;19,5;6,9
17/01/2019 11:00;14,4;4,7;OffScan;OffScan;12;4,7
17/01/2019 12:00;13,1;3,9;OffScan;OffScan;10,5;4,1
17/01/2019 13:00;14,4;4,6;OffScan;OffScan;10,3;4
17/01/2019 14:00;12,8;4,8;OffScan;OffScan;12,8;4,8
17/01/2019 15:00;15,9;5,2;OffScan;OffScan;12,8;5,3
17/01/2019 16:00;18,3;6;OffScan;OffScan;15,3;5,9
17/01/2019 17:00;20;6,3;OffScan;OffScan;17,1;6,5
17/01/2019 18:00;19,4;6,6;OffScan;OffScan;17,6;7
17/01/2019 19:00;18;6,6;OffScan;OffScan;14,4;5,8
17/01/2019 20:00;15,9;5,8;OffScan;OffScan;10,9;4,6
17/01/2019 21:00;13,4;4,8;OffScan;OffScan;11;4,5
17/01/2019 22:00;14,3;5,5;OffScan;OffScan;12,6;5
17/01/2019 23:00;22,4;8,3;OffScan;OffScan;13,9;6
18/01/2019 00:00;23,3;8,6;OffScan;OffScan;18,1;7
18/01/2019 01:00;22,6;7,7;OffScan;OffScan;17;6,5
18/01/2019 02:00;19,1;7,2;OffScan;OffScan;15,3;6,3
18/01/2019 03:00;23,4;8,2;OffScan;OffScan;15,5;6,2
18/01/2019 04:00;29,7;10,1;OffScan;OffScan;17,3;7,1
18/01/2019 05:00;37,2;12,1;OffScan;OffScan;21,5;7,9
18/01/2019 06:00;30,4;10;OffScan;OffScan;22,2;8,5
18/01/2019 07:00;28;8,6;OffScan;OffScan;19,9;6,8
18/01/2019 08:00;29;8;OffScan;OffScan;23,8;6,8
18/01/2019 09:00;26,3;8,4;OffScan;OffScan;17,2;6,3
18/01/2019 10:00;29,1;9,2;OffScan;OffScan;19,3;7
18/01/2019 11:00;31,7;9,6;OffScan;OffScan;22,6;7,4
18/01/2019 12:00;33,4;10,3;OffScan;OffScan;23,3;7,7
18/01/2019 13:00;41;11,2;OffScan;OffScan;26;8,9
18/01/2019 14:00;43;12,5;OffScan;OffScan;26,1;9,8
18/01/2019 15:00;46,3;14,5;OffScan;OffScan;36,1;11,9
18/01/2019 16:00;44,8;14,9;OffScan;OffScan;47,5;13,7
18/01/2019 17:00;46,8;14,9;OffScan;OffScan;42,9;13,3
18/01/2019 18:00;44,5;15,5;OffScan;OffScan;34,6;13,2
18/01/2019 19:00;44,8;16,1;OffScan;OffScan;33,9;13,3
18/01/2019 20:00;42,7;15,5;OffScan;OffScan;37,7;13,7
18/01/2019 21:00;49,8;17,1;OffScan;OffScan;35,7;13,4
18/01/2019 22:00;41,3;14;OffScan;OffScan;34,4;11,7
18/01/2019 23:00;23,8;9,6;OffScan;OffScan;23,3;11,2
19/01/2019 00:00;16,6;7,7;OffScan;OffScan;18,9;8,6
19/01/2019 01:00;17,1;7,7;OffScan;OffScan;19,5;8,7
19/01/2019 02:00;19,8;8,3;OffScan;OffScan;23,7;9,3
19/01/2019 03:00;15,5;6,1;OffScan;OffScan;18;6,8
19/01/2019 04:00;19,3;6,3;OffScan;OffScan;23,2;7,4
19/01/2019 05:00;24,2;7,6;OffScan;OffScan;25;8,6
19/01/2019 06:00;25,1;7,6;OffScan;OffScan;23,7;8
19/01/2019 07:00;21,6;6,9;OffScan;OffScan;21;6,9
19/01/2019 08:00;17;5,5;OffScan;OffScan;16,2;6,7
19/01/2019 09:00;16;5,6;OffScan;OffScan;16;7,8
19/01/2019 10:00;28,3;7,7;OffScan;OffScan;22,8;7,9
19/01/2019 11:00;30,2;9,3;OffScan;OffScan;29,2;10,3
19/01/2019 12:00;30,5;10,4;OffScan;OffScan;30,1;10,9
19/01/2019 13:00;30;10,8;OffScan;OffScan;28,7;11,1
19/01/2019 14:00;21,9;9,2;OffScan;OffScan;25,1;10,4
19/01/2019 15:00;26,2;10;OffScan;OffScan;28,9;10,7
19/01/2019 16:00;32,2;10,7;OffScan;OffScan;29,5;10,9
19/01/2019 17:00;25,6;10;OffScan;OffScan;25,2;10
19/01/2019 18:00;30,5;10,5;OffScan;OffScan;30,5;10,7
19/01/2019 19:00;30,2;10;OffScan;OffScan;30,8;11
19/01/2019 20:00;29,8;10,2;OffScan;OffScan;32,9;11,4
19/01/2019 21:00;36,4;11,5;OffScan;OffScan;28,7;10
19/01/2019 22:00;31,9;10,2;OffScan;OffScan;29,4;10,7
19/01/2019 23:00;28,6;9,8;OffScan;OffScan;45,1;17,1
20/01/2019 00:00;23,1;8,8;OffScan;OffScan;23,3;9,2
20/01/2019 01:00;22,4;8,3;OffScan;OffScan;18,6;7,5
20/01/2019 02:00;16,1;6,5;OffScan;OffScan;14,3;5,6
20/01/2019 03:00;14,6;5,5;OffScan;OffScan;12,2;4,7
20/01/2019 04:00;15;5,6;OffScan;OffScan;12,3;4,7
20/01/2019 05:00;21,1;6,3;OffScan;OffScan;13,3;5,2
20/01/2019 06:00;17;6,1;OffScan;OffScan;13,7;5,9
20/01/2019 07:00;16,7;5,8;OffScan;OffScan;15;6,1
20/01/2019 08:00;17,3;6,2;OffScan;OffScan;15,3;5,7
20/01/2019 09:00;17,1;5,8;OffScan;OffScan;15,4;5,7
20/01/2019 10:00;12,9;5,1;OffScan;OffScan;12,6;4,5
20/01/2019 11:00;10,4;3,9;OffScan;OffScan;14;5,3
20/01/2019 12:00;13,1;4,5;OffScan;OffScan;15,4;4,9
20/01/2019 13:00;17,4;5,5;OffScan;OffScan;15;4,7
20/01/2019 14:00;12,6;4,3;OffScan;OffScan;13,5;4,4
20/01/2019 15:00;11,9;4,6;OffScan;OffScan;15;5
20/01/2019 16:00;19,3;5,9;OffScan;OffScan;16,4;5
20/01/2019 17:00;16,9;5,7;OffScan;OffScan;16,3;4,9
20/01/2019 18:00;21,5;6,4;OffScan;OffScan;16,8;5,4
20/01/2019 19:00;24,6;6,9;OffScan;OffScan;18,5;6,2
20/01/2019 20:00;20,9;6,6;OffScan;OffScan;15,9;5,8
20/01/2019 21:00;16,6;7,8;OffScan;OffScan;36,8;10,9
20/01/2019 22:00;18,4;9,2;OffScan;OffScan;22,2;9,5
20/01/2019 23:00;12,2;5,9;OffScan;OffScan;17,4;8,2
21/01/2019 00:00;16,3;7,9;OffScan;OffScan;21,1;9,3
21/01/2019 01:00;18,6;9,6;OffScan;OffScan;36,1;13,2
21/01/2019 02:00;17;7,9;OffScan;OffScan;31,5;14,1
21/01/2019 03:00;16,3;7;OffScan;OffScan;34,2;17,8
21/01/2019 04:00;17,7;7,6;OffScan;OffScan;24,9;10,8
21/01/2019 05:00;16,5;6,7;OffScan;OffScan;20,3;7,2
21/01/2019 06:00;19,6;6,7;OffScan;OffScan;25,3;9,3
21/01/2019 07:00;23,6;6,8;OffScan;OffScan;20,6;6,3
21/01/2019 08:00;23,7;6,3;OffScan;OffScan;22,1;5,7
21/01/2019 09:00;26,4;7;OffScan;OffScan;18,6;5,5
21/01/2019 10:00;27,6;7,5;OffScan;OffScan;19,1;6,3
21/01/2019 11:00;25,8;7,6;OffScan;OffScan;22,2;7
21/01/2019 12:00;27,6;8,1;OffScan;OffScan;22,5;7,1
21/01/2019 13:00;26,8;8;OffScan;OffScan;20,7;7,2
21/01/2019 14:00;32;8,4;OffScan;OffScan;22;7,2
21/01/2019 15:00;30,5;9;OffScan;OffScan;20,8;7,7
21/01/2019 16:00;31;8,8;OffScan;OffScan;21,3;7,9
21/01/2019 17:00;33,8;9,9;OffScan;OffScan;23,7;8,2
21/01/2019 18:00;31,9;9,6;OffScan;OffScan;24,2;8,3
21/01/2019 19:00;30,4;9,7;OffScan;OffScan;21,6;8,4
21/01/2019 20:00;30,5;9,7;OffScan;OffScan;32,7;9,3
21/01/2019 21:00;32,1;10;OffScan;OffScan;32,3;9,9
21/01/2019 22:00;39,4;12,3;OffScan;OffScan;33,2;11,3
21/01/2019 23:00;36,4;11,3;OffScan;OffScan;29,6;10,5
22/01/2019 00:00;45,2;13,1;OffScan;OffScan;27,3;11,1
22/01/2019 01:00;52,9;17,5;OffScan;OffScan;36,6;15,3
22/01/2019 02:00;58,6;20,1;OffScan;OffScan;43,2;18,4
22/01/2019 03:00;47,7;16,9;OffScan;OffScan;35,3;16,6
22/01/2019 04:00;52,1;17,5;OffScan;OffScan;38,8;16
22/01/2019 05:00;29,9;11,5;OffScan;OffScan;31,3;12,3
22/01/2019 06:00;39,1;13,1;OffScan;OffScan;30,4;11,7
22/01/2019 07:00;40;12,7;OffScan;OffScan;33,4;12
22/01/2019 08:00;33,9;10,8;OffScan;OffScan;24,9;10,3
22/01/2019 09:00;29,4;9,5;OffScan;OffScan;23,4;9,8
22/01/2019 10:00;29;9,8;OffScan;OffScan;25,9;10,1
22/01/2019 11:00;30,1;9,8;OffScan;OffScan;26,2;10,1
22/01/2019 12:00;28,9;9;OffScan;OffScan;26,5;9,3
22/01/2019 13:00;33,6;9,6;OffScan;OffScan;29,3;10
22/01/2019 14:00;29,3;9,8;OffScan;OffScan;30,7;10,3
22/01/2019 15:00;31,4;10,3;OffScan;OffScan;27,7;9,7
22/01/2019 16:00;33,3;11,2;OffScan;OffScan;26,8;10,4
22/01/2019 17:00;35;11,9;OffScan;OffScan;27;10,7
22/01/2019 18:00;37,2;12,3;OffScan;OffScan;29;11,2
22/01/2019 19:00;40,6;14,2;OffScan;OffScan;32,5;12,6
22/01/2019 20:00;39,3;14,2;OffScan;OffScan;31,2;13
22/01/2019 21:00;31,9;13;OffScan;OffScan;28,1;12,8
22/01/2019 22:00;29,5;12,4;OffScan;OffScan;23,9;11,3
22/01/2019 23:00;26,1;11,6;OffScan;OffScan;31,3;14,3
23/01/2019 00:00;31;14,1;OffScan;OffScan;39,2;17
23/01/2019 01:00;35,2;14,6;OffScan;OffScan;42,5;17,9
23/01/2019 02:00;43,3;16,9;OffScan;OffScan;44;19,1
23/01/2019 03:00;36,3;15,7;OffScan;OffScan;43,7;20,9
23/01/2019 04:00;42,1;14,4;OffScan;OffScan;43,6;21
23/01/2019 05:00;38;14;OffScan;OffScan;47,4;20,3
23/01/2019 06:00;54,3;17,7;OffScan;OffScan;40,5;16,6
23/01/2019 07:00;44,3;14,3;OffScan;OffScan;36,5;13
23/01/2019 08:00;32,2;10,5;OffScan;OffScan;26,5;9,3
23/01/2019 09:00;29;9;OffScan;OffScan;19,6;7,7
23/01/2019 10:00;26,4;9;OffScan;OffScan;20;7,8
23/01/2019 11:00;28,5;8,5;OffScan;OffScan;21,2;8,1
23/01/2019 12:00;24,6;8,6;OffScan;OffScan;20,8;8,2
23/01/2019 13:00;26,8;8,6;OffScan;OffScan;21,2;8,2
23/01/2019 14:00;26;8,1;OffScan;OffScan;22,6;7,6
23/01/2019 15:00;27,8;8,4;OffScan;OffScan;18,5;7,1
23/01/2019 16:00;30,4;9;OffScan;OffScan;18,3;7,5
23/01/2019 17:00;26,1;8,9;OffScan;OffScan;21,3;8,6
23/01/2019 18:00;26,6;9,1;OffScan;OffScan;24,7;9,5
23/01/2019 19:00;27,3;9,3;OffScan;OffScan;24,4;9,4
23/01/2019 20:00;27;8,9;OffScan;OffScan;24,4;8,8
23/01/2019 21:00;25,7;8,6;OffScan;OffScan;21,5;9
23/01/2019 22:00;21,6;9,2;OffScan;OffScan;20,2;10,1
23/01/2019 23:00;12;5,6;OffScan;OffScan;9,5;4,6
24/01/2019 00:00;12,7;5,1;OffScan;OffScan;8;3,8
24/01/2019 01:00;12,8;5,7;OffScan;OffScan;13,9;6,2
24/01/2019 02:00;23,4;8,2;OffScan;OffScan;19;7,7
24/01/2019 03:00;23,2;8,6;OffScan;OffScan;20,3;8,1
24/01/2019 04:00;24;8,2;OffScan;OffScan;18,9;7,7
24/01/2019 05:00;24,5;8,8;OffScan;OffScan;20,1;7,9
24/01/2019 06:00;27,5;9,4;OffScan;OffScan;22,5;8,4
24/01/2019 07:00;29,3;9,2;OffScan;OffScan;22;8,5
24/01/2019 08:00;28,2;8,4;OffScan;OffScan;22,9;8,2
24/01/2019 09:00;28,4;8,8;OffScan;OffScan;23,9;8,4
24/01/2019 10:00;28,4;9,1;OffScan;OffScan;25,3;9,3
24/01/2019 11:00;24;8,1;OffScan;OffScan;22,5;8,3
24/01/2019 12:00;21,7;8,1;OffScan;OffScan;23,2;9,4
24/01/2019 13:00;22,7;7,4;OffScan;OffScan;18,7;7,7
24/01/2019 14:00;21;6,2;OffScan;OffScan;18,1;7,2
24/01/2019 15:00;22,4;6,8;OffScan;OffScan;20,4;7,1
24/01/2019 16:00;14,1;5,2;OffScan;OffScan;13,7;5,8
24/01/2019 17:00;11,3;5,4;OffScan;OffScan;10,1;4,7
24/01/2019 18:00;15,4;6,5;OffScan;OffScan;15,5;7,7
24/01/2019 19:00;19,1;6,9;OffScan;OffScan;10,7;5,4
24/01/2019 20:00;12,7;6,3;OffScan;OffScan;9,9;5
24/01/2019 21:00;11,1;5,7;OffScan;OffScan;11,3;5,2
24/01/2019 22:00;13,1;5,9;OffScan;OffScan;14,2;6,1
24/01/2019 23:00;14,1;5,5;OffScan;OffScan;12,3;5,3
25/01/2019 00:00;14,7;5,6;OffScan;OffScan;14,6;6,1
25/01/2019 01:00;16,9;5,6;OffScan;OffScan;15,9;6,3
25/01/2019 02:00;26,1;7,4;OffScan;OffScan;16,3;6,2
25/01/2019 03:00;22,2;7,1;OffScan;OffScan;15,1;5,5
25/01/2019 04:00;18,1;6;OffScan;OffScan;16,5;6,3
25/01/2019 05:00;16,3;5,9;OffScan;OffScan;17,3;6,9
25/01/2019 06:00;19,8;6,7;OffScan;OffScan;18,9;7,6
25/01/2019 07:00;19,5;7;OffScan;OffScan;18,7;7,7
25/01/2019 08:00;21,5;7,3;OffScan;OffScan;20,9;8,5
25/01/2019 09:00;24,3;7,8;OffScan;OffScan;18,3;7,6
25/01/2019 10:00;26,3;8,1;OffScan;OffScan;17,5;7,3
25/01/2019 11:00;26,8;8,3;OffScan;OffScan;23,4;7,5
25/01/2019 12:00;25,3;8,4;OffScan;OffScan;19,2;7,3
25/01/2019 13:00;22,3;6,9;OffScan;OffScan;19,1;7,1
25/01/2019 14:00;21,4;7,1;OffScan;OffScan;17,3;6,8
25/01/2019 15:00;17,8;5,4;OffScan;OffScan;16;5,8
25/01/2019 16:00;17,4;6,2;OffScan;OffScan;10,5;4,5
25/01/2019 17:00;10,9;4,6;OffScan;OffScan;8,5;3,6
25/01/2019 18:00;13,6;5,6;OffScan;OffScan;12,1;4,7
25/01/2019 19:00;14,3;5,9;OffScan;OffScan;13,8;5,6
25/01/2019 20:00;12,9;5,6;OffScan;OffScan;11,2;5
25/01/2019 21:00;11,3;5,1;OffScan;OffScan;12;5
25/01/2019 22:00;17,6;6,5;OffScan;OffScan;16,1;8,1
25/01/2019 23:00;17,5;7,3;OffScan;OffScan;11,1;5,9
26/01/2019 00:00;9,7;4,7;OffScan;OffScan;12,1;5,3
26/01/2019 01:00;11,6;4,9;OffScan;OffScan;11,6;5
26/01/2019 02:00;18,3;5,3;OffScan;OffScan;11;4,7
26/01/2019 03:00;11,2;4,9;OffScan;OffScan;10,2;4,2
26/01/2019 04:00;8,6;3,6;OffScan;OffScan;7,8;3,1
26/01/2019 05:00;9,1;3,9;OffScan;OffScan;7,4;3,4
26/01/2019 06:00;8,7;3,9;OffScan;OffScan;8,1;3,4
26/01/2019 07:00;11,9;5;OffScan;OffScan;8;3,5
26/01/2019 08:00;10,3;4,4;OffScan;OffScan;7,6;3,2
26/01/2019 09:00;10,5;5;OffScan;OffScan;6,4;2,8
26/01/2019 10:00;9,3;4;OffScan;OffScan;8,1;3,4
26/01/2019 11:00;10,9;4,8;OffScan;OffScan;9,2;3,8
26/01/2019 12:00;14,2;4,8;OffScan;OffScan;9,9;3,7
26/01/2019 13:00;12,8;4,2;OffScan;OffScan;13,1;4,3
26/01/2019 14:00;13,9;4,2;OffScan;OffScan;12,9;4,2
26/01/2019 15:00;12,4;4,2;OffScan;OffScan;13,2;4,2
26/01/2019 16:00;11,8;4,1;OffScan;OffScan;16,3;4,7
26/01/2019 17:00;13,1;4,5;OffScan;OffScan;13,7;4,3
26/01/2019 18:00;13,4;4,6;OffScan;OffScan;14,8;4,6
26/01/2019 19:00;14,6;5,3;OffScan;OffScan;16,7;5,7
26/01/2019 20:00;14,4;6,3;OffScan;OffScan;14,4;7,8
26/01/2019 21:00;12;5,6;OffScan;OffScan;13,2;6,8
26/01/2019 22:00;11,7;5,1;OffScan;OffScan;11,8;6,1
26/01/2019 23:00;12,2;5,2;OffScan;OffScan;11;5
27/01/2019 00:00;9;3,9;OffScan;OffScan;11,9;5,6
27/01/2019 01:00;9;3,6;OffScan;OffScan;9,4;4,1
27/01/2019 02:00;9,3;3,6;OffScan;OffScan;11,1;4,6
27/01/2019 03:00;8,5;3,4;OffScan;OffScan;19,2;6,1
27/01/2019 04:00;8;3,5;OffScan;OffScan;20,5;5,5
27/01/2019 05:00;8,8;3,8;OffScan;OffScan;12,5;4,4
27/01/2019 06:00;9,1;4,5;OffScan;OffScan;22,6;7,1
27/01/2019 07:00;8,9;4,1;OffScan;OffScan;22,5;6,4
27/01/2019 08:00;10,4;4,1;OffScan;OffScan;23,7;5,9
27/01/2019 09:00;11,1;4,1;OffScan;OffScan;12,5;5,5
27/01/2019 10:00;11,6;3,7;OffScan;OffScan;8;3,2
27/01/2019 11:00;11,5;3,7;OffScan;OffScan;12;3,7
27/01/2019 12:00;13,5;3,9;OffScan;OffScan;9,9;3,9
27/01/2019 13:00;12,1;3,7;OffScan;OffScan;9,3;3,3
27/01/2019 14:00;12,9;4,1;OffScan;OffScan;10,8;3,8
27/01/2019 15:00;14,9;4,4;OffScan;OffScan;11,5;4,2
27/01/2019 16:00;18,2;5;OffScan;OffScan;14,7;4,9
27/01/2019 17:00;17,4;5,2;OffScan;OffScan;16,2;5,3
27/01/2019 18:00;18,4;5,2;OffScan;OffScan;14,5;5,2
27/01/2019 19:00;18,3;5,1;OffScan;OffScan;14,9;5,3
27/01/2019 20:00;18,1;5,3;OffScan;OffScan;13,7;4,9
27/01/2019 21:00;21,1;6,3;OffScan;OffScan;12,2;5
27/01/2019 22:00;16,4;5,3;OffScan;OffScan;12,6;4,9
27/01/2019 23:00;18,7;5,6;OffScan;OffScan;12,6;4,7
28/01/2019 00:00;16;5,3;OffScan;OffScan;18,3;8,1
28/01/2019 01:00;21,4;6,2;OffScan;OffScan;14,5;5,6
28/01/2019 02:00;29,8;7,5;OffScan;OffScan;16,8;6,2
28/01/2019 03:00;19;5,5;OffScan;OffScan;21,8;7,8
28/01/2019 04:00;35,7;8,4;OffScan;OffScan;23,6;8,2
28/01/2019 05:00;41,3;9,7;OffScan;OffScan;21,8;7
28/01/2019 06:00;29,3;7,5;OffScan;OffScan;25,6;8,7
28/01/2019 07:00;20,5;5,8;OffScan;OffScan;20;6,5
28/01/2019 08:00;22,2;6,6;OffScan;OffScan;15;5,4
28/01/2019 09:00;21,5;6,8;OffScan;OffScan;15;6
28/01/2019 10:00;20,5;6,1;OffScan;OffScan;14,9;5,4
28/01/2019 11:00;18,9;5,7;OffScan;OffScan;12,9;4,5
28/01/2019 12:00;18,5;5,6;OffScan;OffScan;12,5;4,5
28/01/2019 13:00;22,1;6,5;OffScan;OffScan;16,6;5,4
28/01/2019 14:00;23,9;6,9;OffScan;OffScan;17,9;5,9
28/01/2019 15:00;21,6;6,1;OffScan;OffScan;17,2;5,5
28/01/2019 16:00;21,2;6,4;OffScan;OffScan;16;5,6
28/01/2019 17:00;24;6,6;OffScan;OffScan;16,2;5,6
28/01/2019 18:00;21,7;6,4;OffScan;OffScan;15,3;5,6
28/01/2019 19:00;20,5;5,9;OffScan;OffScan;14,2;5,1
28/01/2019 20:00;20,6;6,1;OffScan;OffScan;12,8;4,8
28/01/2019 21:00;26,6;7,8;OffScan;OffScan;16,8;5,6
28/01/2019 22:00;24,3;6,8;OffScan;OffScan;20,5;6,2
28/01/2019 23:00;21,9;6,1;OffScan;OffScan;18,5;5,4
29/01/2019 00:00;20,8;6,2;OffScan;OffScan;16,7;5,3
29/01/2019 01:00;34;8,7;OffScan;OffScan;17,1;5,6
29/01/2019 02:00;35,1;9,1;OffScan;OffScan;17,6;5,6
29/01/2019 03:00;24,8;7,1;OffScan;OffScan;15,9;5,4
29/01/2019 04:00;41,5;10,1;OffScan;OffScan;18,4;5,9
29/01/2019 05:00;43;10,7;OffScan;OffScan;22,9;7,3
29/01/2019 06:00;31,7;8,4;OffScan;OffScan;19,1;5,8
29/01/2019 07:00;23,1;6,7;OffScan;OffScan;19,4;5,4
29/01/2019 08:00;24,5;6,4;OffScan;OffScan;15,1;5,2
29/01/2019 09:00;27,3;7,2;OffScan;OffScan;17,2;5,8
29/01/2019 10:00;27,6;7,8;OffScan;OffScan;18,7;6,4
29/01/2019 11:00;28,3;8,4;OffScan;OffScan;20,5;6,8
29/01/2019 12:00;31,6;9,5;OffScan;OffScan;24,2;7,8
29/01/2019 13:00;32;10,1;OffScan;OffScan;28,1;8,9
29/01/2019 14:00;35,2;11,4;OffScan;OffScan;29,6;9,7
29/01/2019 15:00;40,2;12,2;OffScan;OffScan;27,8;10,2
29/01/2019 16:00;45,4;13,7;OffScan;OffScan;26,8;10,3
29/01/2019 17:00;51;14,7;OffScan;OffScan;26,5;10,6
29/01/2019 18:00;48,8;15;OffScan;OffScan;29,2;11,1
29/01/2019 19:00;46,7;14,9;OffScan;OffScan;32,2;11,8
29/01/2019 20:00;45,6;15;OffScan;OffScan;30,9;11,8
29/01/2019 21:00;40,2;13,4;OffScan;OffScan;27,4;10,3
29/01/2019 22:00;36,5;12,5;OffScan;OffScan;24,2;9,3
29/01/2019 23:00;35,1;12;OffScan;OffScan;26,3;9,5
30/01/2019 00:00;39,5;13,4;OffScan;OffScan;27,2;9,8
30/01/2019 01:00;65;19,8;OffScan;OffScan;27,7;10,2
30/01/2019 02:00;46,8;13;OffScan;OffScan;38,3;13,4
30/01/2019 03:00;46,3;12,6;OffScan;OffScan;20,2;8
30/01/2019 04:00;46,3;12;OffScan;OffScan;22,1;8,3
30/01/2019 05:00;50,4;13,4;OffScan;OffScan;19,6;7,9
30/01/2019 06:00;62,9;18,5;OffScan;OffScan;25,7;9,5
30/01/2019 07:00;51,5;14,2;OffScan;OffScan;25,4;9,3
30/01/2019 08:00;37,3;10,5;OffScan;OffScan;26,7;9,2
30/01/2019 09:00;32,9;10,1;OffScan;OffScan;26,6;9,2
30/01/2019 10:00;37,6;11,1;OffScan;OffScan;28,2;9,2
30/01/2019 11:00;32,8;10,2;OffScan;OffScan;23;8,9
30/01/2019 12:00;34,5;10,4;OffScan;OffScan;25,6;9,5
30/01/2019 13:00;36,9;11;OffScan;OffScan;24,3;9,5
30/01/2019 14:00;40;11,7;OffScan;OffScan;26,2;9,5
30/01/2019 15:00;40,8;12,3;OffScan;OffScan;25,3;10,2
30/01/2019 16:00;43,2;13,5;OffScan;OffScan;27,9;10,7
30/01/2019 17:00;45,7;13,2;OffScan;OffScan;30,6;11,1
30/01/2019 18:00;46,4;13,2;OffScan;OffScan;28,2;10,7
30/01/2019 19:00;44,1;13,2;OffScan;OffScan;28,4;10,3
30/01/2019 20:00;39,1;12,2;OffScan;OffScan;25,7;9,8
30/01/2019 21:00;51;15,3;OffScan;OffScan;26,7;9,8
30/01/2019 22:00;59,9;18,7;OffScan;OffScan;31,1;12
30/01/2019 23:00;59;17,4;OffScan;OffScan;23,2;9,6
31/01/2019 00:00;53,2;17,1;OffScan;OffScan;30;11,2
31/01/2019 01:00;87,6;24;OffScan;OffScan;38,1;15,1
31/01/2019 02:00;66,9;19,3;OffScan;OffScan;34,8;13,7
31/01/2019 03:00;53,7;17,2;OffScan;OffScan;33,9;14,4
31/01/2019 04:00;48,8;16,4;OffScan;OffScan;30,8;12,9
31/01/2019 05:00;61,6;21;OffScan;OffScan;50,7;17,3
31/01/2019 06:00;67,7;20,7;OffScan;OffScan;39,2;14,9
31/01/2019 07:00;64,9;20,5;OffScan;OffScan;39,8;15,5
31/01/2019 08:00;42,4;15,7;OffScan;OffScan;47,5;19
31/01/2019 09:00;37;15,4;OffScan;OffScan;38,8;17,4
31/01/2019 10:00;33,7;15;OffScan;OffScan;31,4;15
31/01/2019 11:00;31,5;14,1;OffScan;OffScan;29,2;13,8
31/01/2019 12:00;30,6;15,1;OffScan;OffScan;28,4;13,3
31/01/2019 13:00;29,5;13,5;OffScan;OffScan;29,8;13,8
31/01/2019 14:00;29,9;14,4;OffScan;OffScan;35,8;16,8
31/01/2019 15:00;31,3;14,8;OffScan;OffScan;38,3;17,7
31/01/2019 16:00;28,1;14,1;OffScan;OffScan;34,3;15,7
31/01/2019 17:00;28,5;13,5;OffScan;OffScan;31,5;15,3
31/01/2019 18:00;41,9;17,2;OffScan;OffScan;32,1;15,4
31/01/2019 19:00;43,8;17,2;OffScan;OffScan;33,8;16,4
31/01/2019 20:00;38,6;15,2;OffScan;OffScan;31,9;15,1
31/01/2019 21:00;43,6;15,8;OffScan;OffScan;34,7;15
31/01/2019 22:00;39,1;15,3;OffScan;OffScan;30,4;13,8
31/01/2019 23:00;31,8;12,6;OffScan;OffScan;26,6;12,2
01/02/2019 00:00;31,5;12;OffScan;OffScan;25;11,4
01/02/2019 01:00;27,5;10,7;OffScan;OffScan;22,6;10
01/02/2019 02:00;15,7;7,5;OffScan;OffScan;19,2;8,8
01/02/2019 03:00;19,4;7,8;OffScan;OffScan;17,8;7,7
01/02/2019 04:00;14,1;6,3;OffScan;OffScan;16,9;7,8
01/02/2019 05:00;29,5;10;OffScan;OffScan;22,9;8,6
01/02/2019 06:00;21;7,8;OffScan;OffScan;19,4;7,7
01/02/2019 07:00;20,8;7,7;OffScan;OffScan;20,9;7,6
01/02/2019 08:00;23,4;8;OffScan;OffScan;22,3;8,7
01/02/2019 09:00;19,6;7,2;OffScan;OffScan;22,8;8,4
01/02/2019 10:00;21,5;7,8;OffScan;OffScan;21;8,5
01/02/2019 11:00;20,2;7,3;OffScan;OffScan;17,3;6,8
01/02/2019 12:00;16,3;6,5;OffScan;OffScan;15,9;6,3
01/02/2019 13:00;17,3;6,1;OffScan;OffScan;19,8;7,7
01/02/2019 14:00;19,8;7,2;OffScan;OffScan;23,6;8,8
01/02/2019 15:00;19,6;6,8;OffScan;OffScan;21,7;7,5
01/02/2019 16:00;23,9;7,6;OffScan;OffScan;16,6;6,6
01/02/2019 17:00;27,4;7,9;OffScan;OffScan;19,5;7
01/02/2019 18:00;24,4;7,8;OffScan;OffScan;19,2;7,9
01/02/2019 19:00;27,3;7,9;OffScan;OffScan;20,6;8,1
01/02/2019 20:00;29,5;8,4;OffScan;OffScan;24,6;8,6
01/02/2019 21:00;28,8;8,3;OffScan;OffScan;22,4;7,9
